filename,speaker,tags,transcription,
MFF%20vs%20MMF.mp3,prodjoe,mmf mff prodjoe,"yea yea yea male female female, as opposed to the more popular male male female",
MIKE%20LEE-FAT%20ALBERT.mp3,mike lee,mike lee fat albert,hey hey hey fat albert,
MIKE%20LEE-HOT%20DOGS%20MAKE%20YOU%20FAT.mp3,mike lee,hot dogs mike lee fat,hot dogs make you fat,
MIKE%20LEE-SHUT%20UP%20DOUG.mp3,mike lee,shut up doug mike lee,ah shut up doug,
MIKE%20LEE-TIM%20LEMMING.mp3,mike lee,mike lee best radio lemming,you know who the best at radio is.  Tim.,
MILD%20FOOT%20FETISH.mp3,larry,larry foot fetish fff ,its not his fault hes got a mild foot fetish,
MILK%20PROSTATE.mp3,tim,prostate milked,clearly a lot of our audience enjoys having their prostate milked,
MINI%20STROKE.wav,doug,stroke,I had a mini stroke,
MISCHEVIOUS.wav,doug,mischevious,were just mischevious madcalfs,
MISSING%20BUNNIES.wav,plowboy,bunnies,missing bunnies,
MISSOURI%20CIGS.mp3,plowboy,missouri cigs ciggerrettes,missouri has cheap cigs,
MMHMM.mp3,doug,mmhmm,mmhmm ,
MOIST%20MOUTH.mp3,tim,mouth moist,to keep my mouth moist for you,
MOMMY%20TOLIET.mp3,unknown woman,mommy toiler,ew mommy go look in the toilet,
MONEY%20SHOT.mp3,timberfake,money shot timberfake,just gave him the money shot,
MONEY=SHOW.mp3,tim,broker,if you have a checkbook and a check that doesnt bounce you have a show,
MOOD%20FOR%20BOTTOMING.mp3,tim,bottoming mood bottom,im in the mood for bottoming,
MORE%20KIDS.wav,charlie,charlie kids,lets have more kids,
MORE%20SAWCE.wav,tim,sauce sawce,I like more sawce,
MORE%20SOFT%20THAN%20DEEP.mp3,jay jr,soft deep ,more soft than deep,
MOUNTAIN%20DEW.wav,unknown man,jacked ,im all jacked up on mountain dew,
MOUTH%20FULL.wav,tim,mouth full,you have had your mouth full all morning sir,
MOUTH%20WATCHING-TIM.mp3,tim,mouth,I like watching your mouth bro,
MOUTHFUL%20DELICIOUS.wav,unknown woman,mouth mouthful,its a mouthful and its delicious ,
MOVES%20DOWN%20THERE.mp3,doug,moves,I think he has pretty good moves down there ,
MOVING%20TARGET-GOOLD.mp3,derrick goold,goold target,youre a moving target doug,
MOZELIAK-CAT%20BACK%20TO%20YOU.mp3,john mozeliak,mozeliak jim fsn midwest,well Jim back to you,
MY%20BOY%20DRAKE-RYAN%20KELLEY.mp3,ryan kelley,drake ryan kelley,dont forget about my boy drake,
MY%20BROTHERS%20ARE%20HOT.mp3,charlie,brothers hot charlie,I think both of my brothers are hot,
MY%20NEW%20FRIEND.mp3,jimmy the bull,bull friend,I consider you my new friend,
MY%20OFFICE.mp3,tim,office,get out of my office,
MY%20STUFF.wav,charlie,stuff,just showing people my stuff,
NAILED%20IT.wav,douglas,douglas told ya,I tolds ya,
NAKED%20GUY%20IN%20BED.mp3,brian hoffman,hoffman naked guy,its just a naked guy in bed,
NAKED%20MALE%20VIDEOS.mp3,frank cusumano,frank naked males,quit sending us naked video of males ok,
NAKED%20MOTHER-IN-LAW.mp3,frank cusumano,frank mother naked,I saw my mother in law without any clothes this weekend,
NAME%20A%20TOPIC.mp3,cat,cat topic,name a topic big man,
NATTY%20NATE%20SNOOTFUL.mp3,natty nate,nate snootful,hes a snootful,
NAUGHTY%20DREAMS.mp3,tim,dreams naughty sleep,I find myself in a deep sleep having naughty dreams,
NAUGHTY%20JOCK%20STRAP.mp3,tim,naughty jock strap,I just wear a naughty jock strap,
NAUGHTY%20NAUGHTY%20TIME.mp3,cat,naughty time cat,naughty naughty time,
NAUGHTY%20VIDEOS%20OF%20CURIOUS%20FINGERS.mp3,tim,curious fingers,I like pictures and videos of curious fingers and such,
NEED%20A%20SHRUB%20ON%20THAT%20ONE.wav,cat,shrub,you need a shrub on that one over there,
NEEDS%20TO%20KNOW.mp3,tim,doug needs,doug needs to know,
NEENER%20NEENER.wav,tim,neener,neener neener neener,
NEIGHBORHOOD%20LADIES.mp3,cat,show off ladies,show yourself off to the neighborhood ladies,
NELLYS%20HOME.mp3,tim,nelly,ooooh nellys home,
NELLYVILLE.mp3,plowboy,nellyville,oh yea nellyville,
NEVER%20BE%20AS%20COOL%20AS%20TIM-CAT.mp3,cat,lemming cool,ill never be as cool as you tim,
NEVER%20DONE%20STEROIDS.wav,charlie,steroids charlie hgh,again ive never done steroids,
NEW%20MATERIAL.mp3,charlie,new material charlie,I like the new material,
NEW%20TV.wav,aj clemente,van tieu too news broadcast nbc north dakota,hi im van too ,
NEWS%20U%20CAN%20USE.wav,cat,news,news you can use,
"NEWS,%20SWEETHEART.mp3",charlie,news sweetheart ,im in the news sweetheart,
NEWS.wav,joe strauss,news strauss,ive got news for you,
NEXT%20PLEASE.wav,charlie,next,next please,
NEXT%20TOPIC.mp3,charlie,next topic,next topic,
NICE%20ATTITUDE.mp3,doug,attitude ,dont you have a nice little attitude ,
NICE%20NIPPLES.mp3,jimmy the bull,bull nipples,he said he had nice nipples,
NICE%20ON%20DOUG-LARRY.mp3,larry,nice larry,hah nice one doug,
NICE%20QUESTION%20DOUG.mp3,rick hummel ,question hummel,thats a nicely phrased question doug,
NICE%20RACK%20DOUG.mp3,cat,rack boobs,ya got a nice rack doug,
NIKI%20MINAJ-DENNY.mp3,denny,denny friendlys minaj,nicky minaj mixed fusion mascato,
NIPPLE%20COVERS.wav,unknown man,nipples,nipple covers,
NIPPLE%20HAIR.mp3,cat,nipple hair shrub,five inch nipple hair,
NIPPLES%20ARE%20HARD.mp3,unknown man,wwe hard nipples excited,my nipples are hard I am excited,
NIPPLES%20ARE%20SENSITIVE.mp3,plowboy,sensitive nipples plowboy,nipples are sensative,
NO%20BALLS%20ABOUT%20FISHER.mp3,Rich from Maryland Heights,rich jeff fischer fisher nfl rams,you dont have the balls to answer whether or not you think jeff fischer should come back or not,
NO%20COACH%20CAN%20TAKE%20WHISTLE.mp3,charlie,charlie coach whistle,aint a coach in this gym that can take this whistle from me,
NO%20CUCKLIFE.mp3,plowboy,plowboy cucklife,theres no cucklife,
NO%20ENEMIES.mp3,plowboy,enemies plowboy,I have no enemies,
NO%20HOLES-JACKIE.mp3,jackie,jackie holes,I have no holes,
NO%20INFECTION.mp3,weezer,weezer infection,you dont want to get an infection,
NO%20INTEREST%20IN%20DOUG.mp3,unknown man,interest,I have no interest in doug sexually,
NO%20MISTRESSES.mp3,ryan kelley,kelley mistresses,you know what my wife says no mistresses, 
NO%20NO%20NO.mp3,tim,no,no no no no,
NO%20ONE%20LISTENING.wav,matt holliday ,holliday listening,you dont have to worry what you say because no ones listening,
NO%20SEXUAL%20URGE.wav,frank cusumano,frank sexual urge,no sexual urge at all,
NO%20SHOW=NO%20COACH.mp3,charlie,coach ,"if youre a HC or GM in this town and you dont have the backing of this show, your not long for STL",
"NO,%20NO,%20NO,%20NO.mp3",plowboy,no ,no no no no,
NOT%20A%20BASEBALL%20GUY.mp3,charlie,charlie baseball,your not a baseball guy,
NOT%20A%20MAN.wav,cat,man,youre not a man,
NOT%20A%20MIZZOU%20FAN.mp3,unknown man,mizzou fan,I understand amber that youre a big mizzou fan,
NOT%20A%20TERRIBLE%20QUESTION%20(STRAUSS).mp3,joe strauss,good question strauss,that isnt a terrible question,
NOT%20A%20WAVE%20GUY.mp3,cat,wave,im not really a wave guy,
NOT%20A%20WOMAN.wav,doug,woman,I am not a woman,
NOT%20COUNT%20ON%20ME.wav,charlie,count charlie,I like people to not count on me,
NOT%20FACTUAL.wav,tim,wrong,not factually correct sir,
NOT%20FUN%20IN%20BED.mp3,unknown man,fun bed,I dont think that youd be much fun in bed,
NOT%20GOOD%20ENGLISH.mp3,unknown man,language english,thats not good english I guess,
NOT%20HEFTY.mp3,charlie,weight hefty charlie,nor do I think im hefty,
NOT%20IN%20FAVOR.mp3,doug,favor,im not in favor of that,
NOT%20MY%20BODY.mp3,doug,body,it had nothing to do with my body,
NOT%20REALLY.wav,willy,not really,not really,
NOT%20RESPECTED%20JOURNALIST.mp3,charlie,respected journalist charlie,first of all im not a respected journalist,
NOT%20SORRY.mp3,big al,sorry al,im not sorry at all,
NOT%20THAT%20GREAT%20FOR%20US%20.mp3,doug,great,thats not that great for us,
NOT%20TOUCHED.wav,alpena,touched alpena,no I was not touched,
NOT%20YET.mp3,ken hitchcock,hitchcock yet,not yet,
NOW%20ITS%20AWKWARD.mp3,doug,awkward,now its awkward,
NOW%20STOP%20THAT.wav,doug,stop,now stop that,
NUDE%20PICS.mp3,charlie,nude picture,releasing a nude is a good way to get people talking about you again,
NUTBAR-LARRY.mp3,larry,omega nutbar metobolic meal larry,omega nutbear,
NUTBAR.wav,tim,nutbar metobolic meal,nutbar,
NUTS%20ON%20IT.mp3,charlie,nuts  charlie,all kind of little nuts on there doug,
OFF%20AND%20ON.mp3,larry,larry off,off and on,
OFF%20THE%20AIR.mp3,tim,off air,get this mother effer off the air,
OFFICE%20PEEKABOO.wav,doug,peekaboo,I enjoy playing office peekaboo from time to time,
OH%20BUDDY.wav,plowboy,plowboy high buddy,oooh buddy,
OH%20DOUG%20WOW!.wav,tim,wow,oh doug wow,
OH%20GOSH%20YEA-EISEN.mp3,rich eisen,gosh yea eisen,oh gosh yea,
OH%20MIKE.wav,cat,mike,oh mike,
OH%20MY%20GOD.mp3,unknown man,god omg,oh my god,
OH%20PIPE%20DOWN.wav,kay adams,pipe down kay,oh pipe down,
OH%20REALLY.wav,willy,really willy,oh really,
OHHH.mp3,charlie,charlie oh,ooh,
OK%20BABY.mp3,tim,ok baby,ok baby,
OLD%20FASHION%20HOLE.wav,plowboy,plowboy hole,I just digged myself an old fashioned hole didnt i,
OLD%20FAT%20MARRIED%20WOMEN.mp3,unknown woman,married women fat,old fat married women,
OLD%20GUYS%20WANT%20TO%20SLEEP%20WITH%20DOUG.mp3,tim,callers sleep hot,I think its hotter when older guys call in and say they want to sleep with doug,
OLLI%20JOKINEN.mp3,charlie,olli jokinen charlie,im like the olli jokinen of this show,
OMAHA.wav,peyton manning,omaha peyton manning,omaha,
OMG.wav,doug,omg ,omg,
"ON%20ME,%20NOT%20IN%20ME.wav",cat,cat on me,I had it on me not in me,
ON%20THE%20AIR.wav,tim,on air live,yea im on the air right now,
ON%20YOUR%20SHOW.wav,matt holliday ,holliday show,I dont understand why nobody wants to be on your show,
ONE%20INCH%20WOBBLERS.mp3,plowboy,plowboy wobblers,one in wobblers,
ONLY%20DRINK%20WHEN%20I%20SMOKE-CHASER.mp3,kelly chase,chase drink smoke,I only drink when I smoke,
OOH%20LA%20LA.wav,willy,willy lala,ooh lala,
OOO.wav,tim,ooo ,ooooohoohoohoo,
OOOH.wav,unknown man,aroused oooh,oooh,
OOOO.wav,unknown woman,oooo,ooooo,
OPEN%2024%20HOURS%20(2).wav,mike lee,steak shake mike lee hours open,open 24 hours,
OPEN%20YOUR%20MOUTH.wav,tim,open mouth ,you open your mouth and ill stick something in it,
ORAL%20STIMULATION.mp3,plowboy,oral stimulation plowboy,oral stimulation ,
ORGASMS.mp3,tim,orgasms,I try to experience as many orgasms as possible,
ORIFICE%20.mp3,joe strauss,strauss orifice,got it taken up an orifice,
OUR%20LITTLE%20D.wav,doug,little d,our little d,
OUT%20FOR%20MONTH.mp3,cat,out,tim cant come in for a month,
OUTRAN%20GAY%20GENTLEMEN.mp3,timberfake,outran guy guys timberfake,I outran 200 gay guys at SNL,
OUTSTANDING%20RADIO.mp3,joe strauss,strauss outstanding radio,outstanding radio guys,
OWN%20STATION.mp3,doug,own station parking lot,you own this station lock stock and parking lot,
P%20BOY-TIMBERFAKE.mp3,timberfake,timberfake p boy,im tired of people thinking im a pboy,
PAID%20ESCALDE.wav,frank cusumano,frank paid escalade ,im about to get paid in the escalade,
PAINT%20CHESTS.mp3,tony messenger,stepdad messenger chest,my stepdad and I used to paint each others chest,
PAINT%20ME.wav,tim,paint french ,doug paint me like one of your french girls,
PAIZANS.wav,dick vitale,vitale hot take ncaa basketball march,all the paizans are going to be jumping for joy,
PATONTHEASS.wav,tim,ass pat,we got a little pat on the ass,
PAWN%20SOME%20FRIES.wav,tim,pawn fries,pawn some fries,
PAY%20STRAIGHT%20CASH.mp3,plowboy,plowboy cash pay,oh I pay him straight cash,
PEACH%20FUZZ.mp3,unknown woman,peach fuzz shrub,pull out my peach fuzz,
PEEPEE%20DANCE.wav,doug,peepee dance,doing the peepee dance,
PEOPLE%20ARE%20DUMB.mp3,unknown man,people dumb,people um are dumb,
PEOPLE%20ASK%20US%20IF%20WE'RE%20HORNY.wav,willy,willy horny,you know people constantly ask us in the morning if were horny,
PEPE%20PLOW%20BOY.wav,doug,pepe plowboy,pepe plowboy,
PERV%20OUT.mp3,tim,perv out,perv out baby perv out,
PERVERT.wav,tim,pervert,im a pervert,
PETIT%20LESBIAN.mp3,doug,petite lesbian ,hello petite lesbian,
PHILLY.mp3,alpena,philly alpena,I dont know what theyre doing in philly man,
PICKED%20THEM%20TO%20WIN%20DONT%20KNOW%20WHY-GABE.mp3,gabe dearmond ,gabe picked win,I picked them to win and I dont really know why,
PICKING%20UP%20PENCIL-BIG%20AL.mp3,big al,big al pencils,where you picking up the pencils so early doug,
PICS%20OF%20GUYS%20JUNK.mp3,jay jr,jay junk pictures,I just dont understand guys sending pics of other guys junk,
PIERCED%20MY%20NIP%20WITH%20A%20FISH%20HOOK.wav,weezer,weezer nipple pierce fish hook,tried to pierce my nipple with a fishhook,
PIMPIN'S%20PIMPIN.wav,plowboy,pimpin plowboy,do what you gotta do you know pimpins pimpin,
PINCER%20TALK.mp3,cat,cat pincer,were tired of all the pincer talk were fans of tim hes got normal hands doug,
PINK-TAWNY.mp3,tawny,pink tawny,uh it was pink,
PIPE%20N%20SMOKE%20IT-BIG%20AL.mp3,big al,pipe al smoke,put that in your pipe and smoke it,
PISSING%20ME%20OFF.mp3,Vince McMahon,mcmahon wwe mad,youre pissing me off right now,
PITCH%20A%20TENT.mp3,tim,pitch tent,mmm id like to watch you pitch a tent,
PLAY%20BABY%20IS%20A%20KILLER-TIMBERFAKE.mp3,timberfake,timberfake playbaby killer madman psycho,im the playbaby im the madman im the psycho im the killer,
PLAY%20W%20TOYS.wav,doug,toys,they can play with the toys,
PLAY%20WITH%20MY%20DING%20DONG.mp3,unknown man,ding dong,can you play with my ding dong,
PLAYFUL%20HUMOR.wav,plowboy,humor plowboy,just playful humor,
PLAYOFFS%20TODAY.wav,charlie,news ktvi playoffs charlie,if the playoffs started today the blues would play the blackhawks who knocked them out in the first round last season,
PLAYOFFS.mp3,cat,playoffs,playoffs,
PLEASURE%20MYSELF-TIM.mp3,tim,pleasure masterbate,id pleasure myself,
PLEASUREABLE.mp3,plowboy,plowboy pleasure,it is pleasureable ,
PLEASURING%20IN%20MOVIE%20THEATER.mp3,tim,popcorn hole movie,what if I promised to cut the hole out of the bottom of the popcorn,
PLOW%20BOY.wav,plowboy,plowboy ladies,ladies love the plowboy,
PLOWBOY%20GIGGLE.wav,plowboy,plowboy laugh high giggle,hahahah,
PLOWMASTER.mp3,joe strauss,plowmaster strauss,let me ask the plowmaster this,
PLUG%20THIS%20HOLE.mp3,cat,plug hole cat,plug this hole and then that one,
POD%20HIM%20UP.wav,cat ,pod pot louder,pot him up,
POKER%20N%20MASTERBATING.mp3,tim,poker masterbate pleasure,I could see me playing a lot of poker and pleasuring myself four to five times,
PONY%20SHOW%20(DARIN).wav,plowboy,pony ponyshow plowboy,from what I heard these things are a quote ponyshow ,
PONY%20SHOW%20X%201000.mp3,jimmy the bull,pony ponyshow bull,you talk about a pony show and crank it up about a thousand times,
PONY%20SHOW.wav,doug,pony ponyshow,its a ponyshow is what it is,
PONYSHOW%20ALWAYS-LARRY.mp3,larry,lemming pony ponyshow larry,well with tim its always a ponyshow,
PONYSHOW%20PLOWBOY.wav,plowboy,pony ponyshow plowboy,that was a ponyshow in my room,
POOL%20BOY.wav,cat,pool poolboy ,oh poolboy im parched,
POOL%20FILLED%20WITH%20URINE.mp3,tim,pool urine,as deep as a kiddy pool filled with urine,
POT%20'EM%20DOWN.mp3,larry,pot down pod larry,pot him down,
POWDER%20THE%20HAMHOCKS.mp3,charlie,charlie baby powder hamhocks,put a little baby powder between the hamhocks,
POWER%20OF%20DOUG.mp3,jay jr,power jay,do you understand the power of doug,
POWER%20WALK.mp3,janie the lesbian,power walk janie,you can power walk like the dickens,
PREFER%20A%20MAN%20TO%20RUB%20ME.wav,prodjoe,rub gentleman,yes im a gentleman I prefer a man to rub me down,
PREFER%20NOT%20TO%20HAVE%20SEX.mp3,unknown man,abstinent graysexual,when im with a guy I prefer that we dont have sex,
PRETTY%20GOOD%20MAN.wav,unknown man,good,whooo that was pretty good man,
PRETTY%20HOT.wav,unknown man,hot,thats pretty hot,
PRETTY%20YOUNG%20THING.mp3,jay jr,pretty jay,wow what a pretty young thing she is,
PRO%20BOOB.mp3,jay jr,jay pro boob,im pro boob as you know,
PRO%20DOUG-GOOLD.mp3,derrick goold,pro goold,well im pro doug,
PRO%20PLOWBOY.wav,charlie,pro plowboy charlie,I am pro plowboy,
PUCKERED%20UP.wav,unknown man,puckered,you can get a little puckered up,
"PUMPED%20UP,%20EY.wav",unknown man,pumped,got pumped up eh,
PURCHASE%20BUTT%20SHRUBS.wav,cat,butt shrubs cat,where would you purchase butt shrubs,
PUT%20A%20SOCK%20IN%20IT.mp3,larry,sock larry,doug would you put a sock in it,
PUT%20IT%20IN.wav,cat,put insert,when did you put it in,
PUT%20OUT%20CIG.wav,unknown man,cigarette cough ,excuse me putting out a cigarette,
QUALITY%20RADIO-STRAUSS.mp3,joe strauss,quality radio strauss,thats some quality radio there brother,
QUEEN%20OF%20MISINFORMATION.mp3,unknown man,queen misinformation,once again you are the queen of misinformation doug,
QUESTION.mp3,willy,question,it was a question,
QUESTIONING%20DOUG.mp3,larry,larry know,how would you know doug,
QUICK%20QUOTE.mp3,charlie,quote journalism interview,can I get a quick quote,
QUIT%20TICKLING.wav,cat,tickling cat,quite tickling me,
QUITE%20A%20PACKAGE.wav,doug,package,quite a package,
RAGGING%20HARD%20ON.mp3,tim,hard on boner raging,I have a raging hard on right now,
RAIDERS%20TO%20STL.mp3,cat,raiders rams nfl ,breaking news the raiders are headed to st. louis,
RAINBOW%20OUT%20YOUR%20MOUTH.mp3,tawny,rainbow tawny,rainbow coming out of your mouth,
RAININ%20MEN.wav,cat,raining men,its raining men,
RAISING%20CANES.wav,cat,raisning canes cluck,cluck cluck spend a buck,
RALLY%20HOOSIER.mp3,tim,rally hoosier,the rally hoosier,
RAM%20UP.wav,unknown man,ram,ram up,
RAMS%20UP%20ASS.mp3,tim,rams kroenke ,doug I think that stan kroenke should move the rams right up my butt because it would feel good,
"RANK%20'EM,%20GO.wav",charlie,rank rankings charlie,rank em go,
RAW%20THIS%20MORNING.mp3,unknown man,raw,whoo im a little raw this morning,
RE-POP.mp3,tim,pop,you dont repop do you,
READ%20BOOKS-SMART%20THINGS.mp3,unknown woman,read smart,I like to read books and talk smart things too,
REALLY%20(MO).mp3,john mozeliak,really mozeliak,really,
REALLY%20BULLISH.wav,tim,bullish,really bullish,
REALLY%20LONG.mp3,cat,long shrub,it was really long,
REBECCA%20LE%20BONME.mp3,tim,bone,rebecca le bone me,
REC%20TOMMY%20JOHN.wav,doug,tommy surgery,recreational tommy john surgery,
RECEIVING%20ROBIN%20FEEDING.wav,cat,robin feeding,if theres any robin feeding you will be receiving,
RECREATIONAL%20DRUGS.wav,doug,grades drugs,the key to getting good grades in college is getting on recreational drugs,
RED%20DRESS.mp3,mike lee,dress mike lee,she going to wear a red dress too,
REDNECK%20HOOSIER.mp3,jimmy the bull,redneck hoosier jimmy punk,what he really is is a punk redneck hoosier,
REDUNKULOUS.wav,frank cusumano,frank redic,redunkulous,
REGRETS....mp3,tim,regrets,regrets ive had a few,
RELAX%20DOUG.wav,unknown man,relax,relax doug,
REMARKABLE-MO.mp3,cat,remarkable mo,pretty remarkable that youre still on this show I agree,
REMOVE%20GENITALS.wav,unknown man,remove genitals balls,I decided to remove my genitals completely,
RESPECT%20THE%20NAME.mp3,unknown man,respect,respect the name doug respect the name,
RESPECT.wav,jeff fisher,fisher rams respect,I think weve earned a bit of respect,
RETWEET%20IT.mp3,tim,retweet ,it would have been awesome if he retweeted it,
RIC%20FLAIR.wav,Ric Flair,Ric Flair ,whoooooo whooooo,
RICH%20-%20HEY%20DOUG.wav,Rich from Maryland Heights,Rich,hey whats going on doug,
RICH%20WHITE%20WOMEN.mp3,jay jr,jay rich white women,its refreshing to see rich white women,
RIDIC%20BANTER.wav,kay adams,banter key  inappropriate banter,rediciously inappropriate banter,
RIGHT-CHAD.mp3,unknown man,right,right,
RIGHT.wav,tim,right ,right,
RIGHTS%20HOLDER%20RADIO-STRAUSS.mp3,joe strauss,rights holder radio strauss,rights holder radio,
RIGITONI%20MARINARA.mp3,dick vitale,rigitoni marinara tournament pasta italian,were talking rigitoni marinara,
RIPPED%20FOR%20LADIES.wav,Rich from Maryland Heights,ripped rich swole,get ripped up for the ladies,
RIPPIN%20N'%20STRIPPIN.mp3,dennis hof,hof ripping stripping bunny,rippin and strippin partner,
RIVETING%20TALK.wav,unknown man,riveting interrupt,sorry to interrupt your riveting talk there,
ROAR.wav,unknown woman,roar,roar,
ROBIN%20FEED%20THEN%20SEX.mp3,tim,robin feed sangria sex coitis ,so your going to robin feed me sangria soaked fruit and then engage in coitis with me,
ROBIN%20FEED%20WITH%20YOU.wav,cat,robin feed brisket cat,mind if I stop by with some brisket and robin feed ya,
ROOT%20ROOT.wav,cat,root rightsholder,I root root root for the home team,
RUBBING%20LADY%20PARTS%20TOGETHER.mp3,katie kay,katie kay kkd trib scissor lesbian,is that where youre rubbing your lady bits together,
RUMPLE%20FORESKIN.mp3,katie kay,kkd katie kay foreskin twitter,someone named rumple foreskin just followed me on twitter,
Ravioli%20Head.mp3,unknown man,ravioli head,shutup ravioli head,
Reporter%20terrified.wav,unknown man,news rooster cockerel scared,big black austrilian cockerel,
Rudy%20HUH.wav,rudy,huh rudy,huh,
SALT%20N%20SMOKE%20FIRE-TIMBERFAKE.mp3,timberfake,salt smoke fire brisket,I was at salt and smoke and they got some fire brisket there boy,
SALTY%20RUB.mp3,jay jr,salty rub jay,salty rub,
SAM%20BRADFORD%20IS%20HOT-JACKIE.mp3,jackie,jackie sam bradford,I like sam bradford hes kinda hot,
SAME%20AS%20WOMEN.mp3,charlie,opportunity charlie,we need the same opportunity as women,
SAUSAGE%20FINGERS.mp3,doug,sausage fingers salsiccia goldberg joel,big salsiccia fingers,
SAY%20MY%20NAME.mp3,unknown man,say,can you say my name,
SCALE%20OF%201-10.mp3,larry,scale larry,on a scale of one to ten it was an eleven ,
SCHLEPPER.mp3,doug,schlepper,alright youre a schlepper,
SCHOOL%20GIRL%20GIGGLE.mp3,unknown man,giggle,that made me giggle like a little school girl,
SCHWEATY%20BALLS-FRANK.wav,frank cusumano,sweaty balls,schweaty balls,
SCREAM%20OPINION.wav,tim,opinion scream,just give an opinion and scream,
SCREAM.wav,unknown man,reporter scream,ahhhhhhhh,
SCREAMIN%20DEAMONS.wav,tim,scary screamin demons,screamin demons heheh,
SCUMBAGS%20ON%20FAN%20PAGE.mp3,fitchick,scumbags fan page fitchick,these scumbags on the fan page,
SEE%20DOUG%20DRUNK.mp3,charlie,drunk charlie,I wanna see doug all drunk,
SEND%20ME%20SOME%20REQUESTS.wav,plowboy,requests plowboy,send me some requests boys,
SENSATIONAL.mp3,cat,sensational cat,hahah sensational,
SERVICE%20EACH%20OTHER.mp3,tim,service,we service each other,
SETTLE%20THIS.wav,charlie,settle airwaves,you wanna settle this like men lets do it over the AM airwaves,
SEVERE%20CONSEQUENCES.mp3,big al,al severe consequences,you will suffer severe consequences,
SEX%20=%20DAD%20DEAD.wav,unknown woman,sex dad dead,I had sex and now dad is dead,
SEX%20LEVEL-TIMBERFAKE.mp3,timberfake,sex level timberfake playbaby,aint nobody in stlouis on my sex level,
SEX%20SHOW-TIMBERFAKE.mp3,timberfake,sex show timberfake,the sex show,
SEX%20SLAVE.mp3,plowboy,sex slave plowboy,I like the sex slave,
SEX%20WITH%20GIRLS-TIMBERFAKE.mp3,timberfake,timberfake playbaby sex,I have sex with girls when I want to,
SEXUAL%20DEVIANT.mp3,tim,sexual deviant,im a real sexual deviant,
SEXY%20NOSE%20RING.mp3,timberfake,sexy nose ring timberfake,that sexy nose ring,
SEXY%20VIXENS.mp3,plowboy,sexy vixens plowboy,they are sexy vixens thats for sure,
SHAKY%20WITH%20FLATSTICK.mp3,tim,flatstick,hes been shaky with the flatstick,
SHAVE%20MY%20BALLS.wav,plowboy,shaved balls,I shaved my balls for this,
SHAVE%20NUT%20SACK.mp3,tony messenger,nutsack shave messenger,I shave only my left nutsack if the cards win,
SHE%20SOUNDS....mp3,tim,cute,wow she sounds super hella cute bro,
SHE%20WANTS%20TO%20GET%20AFTER%20IT.mp3,jay jr,jay party,she wants to get after it,
SHE'S%20A%20LESBIAN.mp3,tim,lesbian,I think shes a lesbian,
SHE'S%20A%20WHORE.mp3,plowboy,whore plowboy,just a little whore,
SHE'S%20AS%20DEEP%20AS%20KIDDY%20POOL.mp3,prodjoe,deep prodjoe,she is about as deep as a kiddy pool,
SHERMAN%20LAUGH.wav,richard sherman,laugh sherman,hahahah,
SHIP%20IT.mp3,larry,larry ship ,larry ship it real nice like,
SHIPS%20SINKING.mp3,cat,ship sinking,uh oh the ship be sinking,
SHOOT%20=%20SCORE.mp3,ken hitchcock,hitchcock,you cant shoot you cant score,
SHOOT%20THE%20HOT%20DOG.wav,doug,shoot hot dog,did you ever get to shoot the hot dog,
SHOT%20N'%20HOT%20DOG.wav,tim,shot hot dog ,I need a shot and a hot dog,
SHOW%20IS%20GREAT.mp3,unknown man,great show,I think everything about this show is great,
SHOW%20IS%20SECOND%20FAMILY.mp3,unknown man,family,you guys are like my second family,
SHRUB%20BOUTIQUES.mp3,tim,shrub boutiques,shrub boutiques,
SHRUB%20GATE.mp3,caller adam,shrubgate shrub adam,shrub gate,
SHRUB%20TOUCHING.mp3,tim,shrub,you wanna touch my shrubs,
SHRUBS%20OUT%20OF%20BIKINI.mp3,caller adam,shrubs bikini adam,the shrubs are coming out of the bikini,
SHRUBS%20WILD.mp3,tim,shrubs bush,shrubs as wild as the austrilian bush,
SHRUBS.mp3,frank cusumano,shrubs frank,shrubs,
SHUT%20UP%20BOZOS.mp3,unknown man,bozos ,tell these bozos to shut up,
SHUT%20UP%20DOUG-LARRY.mp3,larry,larry shut,shut up doug,
SHUT%20UP%20DOUG.mp3,unknown man,shutup,ahhh shut up doug,
SHUT%20YOUR%20LITTLE%20WHORE%20MOUTH.mp3,unknown man,whore mouth shut,shut your little whore mouth,
SICK%20GOAL.wav,unknown man,sick goal,that was sick goal yea,
SICK.wav,john lackey,john lackey sick,sick,
SINGING%20LAUGH.mp3,tim,laugh,ha ha ha,
SIPPING%20(CHARLIE).mp3,charlie,sound effect sipping slurping,sipping noises,
SIT%20DOWN%20JIM.wav,matt holliday ,sit jim holliday,sit down jim,
SIX%20LAP%20DANCES.wav,larry,lap dances strip strippers six,I wanted six lap dances,
SIX.mp3,tim,six,like I said its six,
SKATE%20BOYS%20NIGHT.wav,tim,skate ,tonights a skate boy skate night,
SLATHER%20DOUG.mp3,cat,slather,slather it up doug,
SLIDE%20PIECE.mp3,charlie,slider slidepiece pitching charlie,hows your slide piece,
SLOW%20TIME.mp3,tim,slow,well its a slow time,
SMALLER%20NIPPLE.mp3,weezer,weezer nipple,im a gentleman with a little bit of a smaller nipple,
SMELL%20GOOD.mp3,charlie,smell charlie,in the end you want to smell good,
